Rank,School Rank,School,Team Name,Member1,Member2,Member3,Coach,Girl,Official,Solved,Penalty,Medal,A,B,C,D,E,F,G,H,I,J,K,L,M
16,10,电子科技大学,UESTC_undefined_WiFi,陈奕可,汪澄,梁育诚,杨鹏,,True,7,834,Gold,-12,+(194),+2(184),,+(27),+1(18),,+(65),,,+(253),,+(33)
17,,复旦大学,倒头就睡,张圣皓,朱翔宇,王瑞藻,孙未未,,True,7,837,Gold,-7,+1(176),+4(276),,+1(16),+(35),-26,+1(86),,,+1(32),,+(56)
18,11,中国人民大学,字节无虞,陈礼邦,钱泽瑄,刘嘉俊,汪云海,,True,7,919,Gold,+(91),,+3(297),,+(34),+(22),,+(124),,,+1(210),,+(61)
19,12,西湖大学,world.execute(me);,严密,汪阳,俞开,周广成,,True,7,976,Gold,-2,+(272),+(174),,+(36),+(21),,+2(178),,,+(198),,+(57)
20,13,同济大学,于离别之朝束起约定之花,高胜寒,靳嘉成,刘诗奇,叶晨,,True,7,1009,Gold,-1,+1(281),+(293),,+(29),+(15),,+3(165),,,+1(55),,+(71)
21,14,华中科技大学,落叶知秋,麦骏,俞仲遥,臧业乾,何琨,,True,7,1029,Gold,,+1(180),+2(133),,+1(47),+(26),,+1(106),-1,,+2(282),,+1(95)
22,,浙江大学,幻想时刻,朱睿哲,柯怀俊,张厚华,王灿,,True,7,1043,Gold,,+(252),+2(210),,+1(40),+1(38),,+1(168),,,+(157),,+(78)
23,15,东北大学,东北大学_瑞狩展摊一发抽中抱枕望周知,谢天石,张佳栋,苏焜,刘小锋,,True,7,1048,Gold,,+1(267),+(191),,+1(33),+(15),,+3(63),,,+(298),,+(81)
24,16,暨南大学,真得想个队名了,刘昌源,王宇涛,王星钱,周德华,,True,7,1051,Gold,-4,+1(262),+4(255),,+(39),+(21),,+(170),,,+1(100),,+(84)
25,17,杭州电子科技大学,杭电1队,马文浩,何卓锟,黄光升,刘春英,,True,7,1057,Gold,,+2(195),+3(191),,+1(25),+1(36),+3(271),+(64),,,-2,,+(75)
26,,中山大学,中山大学-中大25一队,董睿嘉,孔德锐,刘铭仁,张子臻,,True,7,1060,Gold,-14,+4(234),+2(114),,+(15),+(21),,+1(134),,,+(152),,+1(230)
27,,北京大学,注意到不难发现,刘洋,聂于涵,罗锐,罗国杰,,True,7,1084,Gold,+(91),+1(278),+1(176),,+(28),+1(75),,+3(216),,,-2,,+(100)
,,哈尔滨エ业大学,又可爱又厉害的大主播572总督群（4）,邱思宇,陶钧,贾子涵,王淳扬,,False,7,1090,,,+2(274),+(255),,+1(30),+(25),-7,+1(188),,,+2(130),,+(68)
,,佐治亚理工学院,人生，很搞笑吧,陈靖邦,高宇,林一诺,时庆钰,,False,7,1119,,,,+1(271),,+2(37),+(35),+2(266),+2(99),,,+1(178),,+(73)
28,18,四川大学,超级洋医,王鹏超,杨轶涵,熊一鸣,左劼,,True,7,1139,Gold,-1,+1(290),+(224),-1,+1(19),+1(45),-1,+1(236),-1,-1,+1(91),-1,+(134)
29,,清华大学,报名晚了,董亦骐,钟自厚,崔隽章,金奕江,,True,7,1154,Gold,,+2(284),+6(251),,+(28),+(17),+5(174),+1(56),-1,,-9,,+(64)
,,武汉外国语学校,我没意见,翁佳良,王粒嘉,刘季轩,李吴松,,False,7,1199,,,+(149),+1(253),,+(37),+(21),,+9(291),,,+2(115),,+(93)
,,武汉外国语学校,看听学,林安臣,李俊成,李逸维,李吴松,,False,7,1411,,,+6(292),+7(282),,+2(24),+(46),,+(129),,,+3(202),,+(76)
30,,华中科技大学,糖果酱,赵亮亮,李嘉明,丁易然,何琨,,True,7,1434,Gold,-3,+3(237),+3(276),,+(30),+(56),,+(256),,,+(253),,+1(186)
,,上海理エ大学,距离2026年全国硕士研究生招生考试还有48天,董柯演,李名骕,刘斌然,蔡光,,False,7,1644,,-6,-4,+3(58),-3,+(240),+(240),+2(256),+1(250),-3,-3,+(240),,+(240)
31,19,南京大学,我们仍未知道那天所看见的acmer的名字,张瑞珉,朱羽宽,陈子达,马骏,,True,6,555,Gold,+1(60),-3,+1(170),,+(13),+(22),-4,+4(110),,,-1,,+(60)
32,20,西安交通大学,六兆年零一夜的 ACM,薛楠恺,黄万平,李子涵,王龙翔,,True,6,568,Gold,,,+2(94),,+(16),+(26),,+(146),,,+(180),,+(66)
33,21,中国科学技术大学,中科大少女班代表队,邵晓玮,冯正桦,李俊辰,卢建良,,True,6,578,Gold,-20,,+1(157),,+(33),+(20),,+1(131),,,+1(117),,+(60)
,,个人参赛,低头身Q版吉祥物,王令开,李明翰,,,,False,6,596,,,,+2(147),,+(29),+(29),,+1(183),,,+1(94),,+(34)
34,22,东北大学秦皇岛分校,三日凌空,肖轲闻,冯阳阳,刘峻畅,王和兴,,True,6,617,Gold,,,+(179),,+1(64),+(25),,+(102),,,+(135),,+(92)
,,浙江理工大学,彰耗堡堡代我妃,任麒源,张浩,姚仁杰,叶海荣,,False,6,669,,,,+(160),,+(24),+(17),,+(127),,,+(295),,+(46)
35,23,福州大学,惡·即·斬,陈宇,陈建涛,程棋晖,傅仰耿,,True,6,670,Gold,,,+2(240),,+1(42),+(40),,+(133),,,+(73),,+(82)
36,24,山东大学,电话微波炉（暂定）,詹靖杰,宿子腾,董家豪,崔学峰,,True,6,696,Gold,,-1,+1(251),,+(37),+(24),,+1(141),,,+1(98),,+(85)
37,25,大连理工大学,关注带工喵，关注带工谢谢喵 (≧^.^≦),徐昊天,毛谦韵,李泽与,陆坤,,True,6,752,Gold,,,+(282),,+(47),+(18),,+(134),,,+(211),,+(60)
38,26,温州大学,温大一队,陈宇锋,何卓睿,莫皓翔,胡明晓,,True,6,763,Gold,,,+1(203),,+(53),+(32),,+(79),,,+(274),,+(102)
39,27,华东师范大学,Let Cloud Root,谢书骁,冯中信,陈涵,肖春芸,,True,6,777,Gold,,-1,+1(240),,+(84),+(34),,+(228),,,+1(40),,+(111)
40,28,南京信息工程大学,能不能别干什么都带着你那破棉花小人了,刘一鸣,龚敏,崔嘉豪,郑关胜,,True,6,778,Gold,,,+3(203),,+(30),+(37),,+1(130),,,+(233),,+(65)
41,29,湖南大学,112358,朱名扬,吕乐,张世东,吴昊,,True,6,778,Gold,-1,-1,+1(73),,+2(43),+(53),,+(254),,,+(168),,+1(107)
42,30,武汉理工大学,树下猫猫虫,朱振傲,段宇坤,朱选文,赵冬冬,,True,6,802,Gold,,,+5(250),,+(57),+(32),,+(158),,,+(109),,+1(76)
43,,武汉理工大学,不再曼波,周泽鹏,孙晨奥,邢家童,石兵,,True,6,803,Gold,,,+4(265),,+(29),+(24),,+(154),,,+1(167),,+(64)
44,31,东南大学,三英荟寝室,靳赫涛,杜鑫研,毛周祥,倪庆剑,,True,6,817,Gold,,-7,+1(206),,+3(58),+(26),,+2(200),,,+(143),,+(64)
45,32,济南大学,花开之夜,肖远志,丁浩宇,程明达,蒋彦,,True,6,831,Gold,,,+1(187),,+(38),+1(23),-2,+1(88),,,+2(292),,+(103)
46,,哈尔滨工业大学,北风与秋水,王羽婷,朱峰,谢书泱,赵文博,,True,6,835,Silver,,-1,+2(238),,+1(38),+(24),,+2(218),,,+1(123),,+(74)
,,洛谷科技,关注洛谷谢谢喵！,张宸睿,周睿韬,张益晟,汪楚奇,,False,6,849,,,+2(237),-2,,+(20),+(54),,+(108),,,+(298),,+(92)
47,33,北京航空航天大学,我咬死你,孙健钧,黄伟宁,李澎瑞,宋友,,True,6,871,Silver,,-1,+3(207),,+1(44),+(34),,+2(138),,,+2(247),,+(41)
48,,电子科技大学,UESTC_等下掉线一会,赵锐枫,王东威,蔡锦哲,汪小平,,True,6,875,Silver,,-1,+4(160),,+1(35),+(18),,+1(267),,,+(188),,+(87)
,,上海纽约大学,小男娘,陈智谦,解丰羽,张乐楠,顾贤斌,,False,6,879,,,-1,+3(144),,+(45),+(29),-1,+3(214),,,+1(246),,+(61)
49,,西安交通大学,麒麟王,姜宇骋,王君睿,林子涵,王龙翔,,True,6,888,Silver,,-1,+4(239),,+3(55),+(36),,+(126),,,+1(220),,+(52)
50,,浙江大学,乘着西风出发咯,严子轩,张湫阳,侯之远,王灿,,True,6,895,Silver,,+1(277),+3(227),,+2(52),+(30),-2,+1(106),,,-2,,+(63)
51,34,西北工业大学,D.D.D.,吴语,严诚治,武守恒,刘君瑞,,True,6,900,Silver,,,+1(130),,+1(60),+2(68),,+(253),,,+(238),,+(71)
52,,华中科技大学,过去软糯的我已经死了,严原一,盖政华,赖明恺,何琨,,True,6,908,Silver,,-1,+2(229),,+(39),+1(31),,+2(126),,,+1(254),,+(109)
53,,西安交通大学,过往的画面全都是我不队,石皓文,王博想,邱宇成,王龙翔,,True,6,912,Silver,,,+4(271),,+1(41),+(17),,+4(191),,,+1(112),,+1(60)
54,,电子科技大学,UESTC_雪色光晕,吕书武,陈治臻,李毅远,杨鹏,,True,6,914,Silver,,,+1(273),,+(45),+(31),,+1(248),,,+1(178),,+(79)
55,35,北京交通大学,绮罗星距离,陈可致,杨展宇,李沛桐,黄华,,True,6,950,Silver,,-1,+2(260),,+(34),+(16),,+4(179),,,+(285),,+(56)
56,36,中国计量大学,兄弟，我还想拿牌,曹炳涛,吴仁钘,何劭弘,陈晓竹,,True,6,959,Silver,,-1,+3(239),,+(39),+(34),,+2(157),,,+(258),,+(132)
57,,浙江大学,北极星,王羽立,余承恩,尤佳骏,王灿,,True,6,991,Silver,-3,+6(280),+2(190),,+2(39),+1(29),,+2(133),,,,,+(60)
,,洛谷科技,关注洛谷用户myyes!,张力玺,宋浩然,刘乐天,汪楚奇,,False,6,1009,,,+1(105),+3(69),,+(14),+(38),,+5(299),,,,,+1(284)
58,37,浙江师范大学,姜还是老的辣知道不,童培峻,刘思源,许凯胤,蒋云良,,True,6,1019,Silver,,,+3(268),,+(56),+1(33),,+(179),,,+2(250),,+(113)
59,38,河海大学,罚时之羽如深渊相伴 血色acm人生！,林桁,周厚望,吕广信,张雪洁,,True,6,1033,Silver,-1,,+3(98),,+1(38),+(57),-1,+(169),,,+3(282),,+(249)
60,39,南开大学,数智省身_比起xcpc我更喜欢拿铁,郭军凯,刘沛鑫,廖望,李忠伟,,True,6,1042,Silver,,,+1(266),,+3(97),+1(24),,+1(151),,,+2(236),,+(108)
61,40,中国传媒大学,再演,陈旻庚,朱霁,叶阳,杨丽芳,,True,6,1061,Silver,,,+4(142),,+2(58),+(41),,+1(196),,,+(223),,+(261)
62,,福州大学,我喜欢你,叶志杰,王志浩,邱镇海,傅仰耿,,True,6,1062,Silver,,-1,+5(279),,+1(35),+(40),,+3(220),,,+1(161),,+(127)
63,41,南京理工大学,你怎么知道我在四级考试得了433分,刘懿臻,彭锐政,陈静波,余立功,,True,6,1075,Silver,,,+6(205),,+1(42),+(39),,+2(265),,,+(276),,+(68)
64,,中国科学技术大学,故事的下一页,汪晨曦,殷跃然,常铭,卢建良,,True,6,1173,Silver,,,+10(291),,+2(55),+2(50),,+1(255),,,+2(123),,+(59)
65,42,广东工业大学,加睡,梁若飞,梁伟,倪润东,孙宣东,,True,6,1268,Silver,-2,-1,+8(269),,+(53),+1(65),,+1(121),,,+4(272),,+(208)
66,43,哈尔滨工业大学（威海）,昨日圆车,李欣鹏,焦浩清,廖航,董开坤,,True,6,1367,Silver,,,+3(293),,+4(107),+(22),,+10(280),,,+2(172),,+(113)
67,44,集美大学,童话乡,洪韩毅,陈华弘,廖杰如,张庆,,True,5,473,Silver,,,-1,,+(47),+(36),,+(201),,,+(107),,+(82)
68,45,哈尔滨工业大学（深圳）,会赢吗？,秦绍竣,任德阳,王一鸣,唐琳琳,,True,5,545,Silver,,,-4,,+(55),+(32),,+1(238),,,+(102),,+(98)
69,,南开大学,数智省身_难开题开题难,陈彦兴,何闻硕,张宇墨,刘晓光,,True,5,552,Silver,,-5,+(188),,+(56),+1(48),,+1(131),,,-2,,+(89)
70,46,武汉科技大学,RELX悦刻幻影Mini,孙煜恒,肖依如,彭睿,李顺新,,True,5,559,Silver,,,-1,,+(18),+(29),,+1(147),,,+1(254),,+(71)
,,郑州外国语学校,丘丘人,侯舒桓,张文叡,秦奕阳,杨洁欣,,False,5,570,,,,+1(93),,+(36),+(28),,+2(242),,,-5,,+(111)
,,武汉大学,永恒的武汉大学,李致远,赵天星,田子轶,董文永,,False,5,572,,,,+1(221),,+(65),+1(64),,-1,,,+(85),,+(97)
71,,中山大学,中山大学-爱谁打谁打,陈鸿睿,卓郅杰,黄淇轩,林瀚,,True,5,586,Silver,,,+3(134),,+(55),+(27),,+(220),,,-5,,+(90)
72,47,香港中文大学（深圳）,正在验证该队是否是真人。,孙超逸,张力文,周天,方一向,,True,5,594,Silver,,,+2(260),,+1(48),+(24),,-1,,,+(107),,+(95)
,,华中师范大学第一附属中学,华师一Ａ队,伍敬宇,刘珈逸,王涵,向期中,,False,5,605,,-6,+4(83),-7,,+(91),+(112),,+(80),,,,,+1(139)
73,48,浙江工业大学,ZJUT2,周泳良,周睿,闵士轩,韩姗姗,,True,5,639,Silver,,,+(279),,+(50),+(25),,+1(150),,,-2,,+(115)
74,49,江西师范大学,Wrong_answer_on_test_1,杨扬骁,刘俊豪,叶潮辉,曾雪强,,True,5,651,Silver,,,-7,,+(51),+1(63),,+(193),,,+(243),,+(81)
75,,北京航空航天大学,你染上四暗刻了,邓宇翔,彭瑞璋,张振羽,宋友,,True,5,656,Silver,,,+3(155),,+1(56),+(27),,+(272),,,-1,,+(66)
76,50,杭州师范大学,救救GGBond,徐鑫懿,王昊琛,王科然,单振宇,,True,5,657,Silver,,+6(218),,,+2(28),+(40),,-8,,,+(86),,+(125)
77,51,香港科技大学广州,请输入文本,梁君豪,刘秋悦,张思达,熊辉,,True,5,669,Silver,,,+(161),,+(37),+(29),,+1(241),,,-2,,+(168)
78,52,厦门大学,请输入文本,谢舜天,陈浩泽,郑榜韬,林文水,,True,5,669,Silver,,,-3,,+(37),+(27),,+1(266),,,+(233),,+(86)
79,53,中国科学院大学,通关,石曜铭,吕安哲,尤俊翔,孙晓明,,True,5,671,Silver,,,+2(140),,+(68),+(25),,+(251),,,-3,,+(147)
80,,中国科学技术大学,六,王歆喆,许傲施,蔡敦行,卢建良,,True,5,672,Silver,-1,,+3(228),,+1(59),+1(48),,+1(161),,,-4,,+1(36)
,,香港科技大学广州,我坐戏子楼台前,郭沣,赖宣宇,宋锦儒,熊辉,,False,5,673,,+1(188),,+(234),,+1(63),+(37),,-2,,,-2,,+(111)
81,,东南大学,西西弗斯,刘一鸣,何辰玮,王俊迪,倪庆剑,,True,5,675,Silver,,,+3(253),,+(55),+(37),,+(176),,,,,+(94)
82,54,中南大学,你抚琵琶奏琴弦,文启智,刘鸣晓,叶楷,陈再良,,True,5,676,Silver,,,-4,,+1(48),+(26),,+2(200),,,+1(241),,+(81)
83,55,山东大学（威海）,进击的奶龙,温泽林,陈汶泽,赵禹权,孔晓明,,True,5,677,Silver,,,+2(272),,+(20),+(40),,-1,,,+(223),,+(82)
84,,中国科学院大学,面无波澜,马宇骏,邱宇峰,蔡钟渔,孙晓明,,True,5,688,Silver,,-1,+2(159),,+1(107),+(42),,+(187),,,-1,,+(133)
85,56,上海大学,树上猫猫头,松浩然,潘铧超,房辰燏,沈俊,,True,5,693,Silver,,,+5(224),,+1(83),+(28),,+1(152),,,-1,,+(66)
86,57,重庆邮电大学,蓝桥杯喵之队,李悦,陈楷文,朱易轩,谢竞博,,True,5,703,Silver,,,+3(109),,+(49),+(33),,-8,,,+2(281),,+(131)
87,58,西南财经大学,狼狼狼,吴晗,匡政宇,杨龙皓,陈智,,True,5,710,Silver,,,,,+1(56),+(54),,+(173),,,+2(292),,+(75)
88,59,天津大学,^v^,王嘉晨,张翔智,万文彬,喻梅,,True,5,717,Silver,,,+(232),,+1(55),+2(61),,-11,,,+(168),,+(141)
,,个人参赛,永恒行旅,徐锐,姚陆涵茗,李天舒,徐锐,,False,5,730,,,,-2,,+1(68),+(30),,+1(234),,,+(198),,+3(100)
89,60,华南师范大学,残暴的兽蝇,陈华昊,古嘉诚,陈育瀚,梁军,,True,5,731,Silver,,,+1(239),,+1(57),+(26),,+1(237),,,,,+(112)
90,61,江苏大学,我们需要一个队名,张道正,薛志康,任屹涵,潘雨青,,True,5,734,Silver,,,+(156),,+2(44),+2(43),,+2(238),,,-5,,+(133)
91,,电子科技大学,UESTC_在理工学校想邂逅艺术学妹搞错了什么,冉泽宇,许庆山,王振波,汪小平,,True,5,734,Silver,,,+3(285),,+(71),+(32),,+2(180),,,-6,,+(66)
92,62,华南理工大学,不喝可乐,李霖峰,崔东旭,胡轩瑞,冼楚华,,True,5,743,Silver,,,+2(289),,+(68),+(46),,+1(182),,,,,+(98)
93,,山东大学,圆一定要是圆形的,孙更欣,高士轩,叶世昕,崔学峰,,True,5,746,Silver,,,+2(268),,+(46),+(38),,+2(263),,,,,+(51)
94,,北京交通大学,幻梦成真,邬健翔,王欣洋,方瑞年,许华婷,,True,5,747,Silver,,,+(291),,+2(68),+1(36),,,,,+1(151),,+(121)
95,,上海交通大学,蛹,徐君翊,蒋宇涵,张铭轩,俞勇,,True,5,748,Silver,,,+5(269),,+2(58),+(54),,+(152),,,-7,,+(75)
96,,四川大学,打ACM从没开心过,钟诚,刘泽勋,许圳达,左劼,,True,5,750,Silver,,,-7,,+(65),+(25),,+2(251),,,+1(222),,+(127)
97,,广东工业大学,打灰猫猫虫,徐非池,林琮皓,张炜,孙宣东,,True,5,761,Silver,,,+(293),,+(24),+(109),,+(206),,,-4,,+(129)
98,63,宁波大学,泥巴动物园,吴镇桥,沈天佑,胡健山,陈叶芳,,True,5,763,Silver,,,-4,,+1(65),+5(61),,+3(239),,,+(133),,+(85)
,,吉林大学,萝萝山大王,孔泉智,邱天,何旭,吕帅,,False,5,768,,,,-1,,+2(52),+1(29),,+1(215),,,+2(251),,+1(81)
99,64,南昌航空大学,那一天的算法，算法起来,林培豪,张进超,黄心磊,陈英,,True,5,792,Silver,,,,,+(69),+(44),,+3(276),,,+(216),,+(127)
100,,中山大学,中山大学-512526,陈睿泓,何杨炀,毛子弘,林瀚,,True,5,792,Silver,,,-1,,+1(69),+1(33),,+3(295),,,+1(193),,+(82)
101,65,北京邮电大学,金牌厨师,乔函祺,李思远,马铂凯,杨亚,,True,5,794,Silver,,,-1,,+(54),+1(35),,+3(280),,,+1(199),,+(126)
102,,大连理工大学,我将点燃大海,金晟,蒋佳炀,时佳骏,梁冰,,True,5,795,Silver,,,+4(106),,+1(75),+(58),,+(293),,,,,+(163)
103,,山东大学,wa自动机,吴思宁,杨卓,宋佳奇,鹿旭东,,True,5,806,Silver,,,+4(170),,+(90),+(86),,,,,+3(207),,+(113)
104,66,华中师范大学,兄弟，我来助你,郑壹腾,张凯文,杨哲灏,叶俊民,,True,5,816,Silver,,,+1(295),,+(38),+2(87),,,,,+2(188),,+(108)
105,,江苏大学,耄耋的icpc之旅,杨皓煜,杨宇骞,周文杰,潘雨青,,True,5,828,Silver,,,+(267),,+(56),+(36),,,,,+3(193),,+2(176)
106,67,西安电子科技大学,风起鹰翔,陈俊睿,洪龙颖,王骏杰,李辉,,True,5,843,Silver,,,,,+(35),+(22),,+3(210),,,+(297),,+(219)
107,,香港中文大学（深圳）,禁忌「O(1)の弹幕结界」,周信言,叶嘉泓,Adam Tejasukmana,方一向,,True,5,857,Silver,,,+3(281),,+(37),+(53),,+2(289),,,,,+(97)
108,,南京大学,平流层,潘谟天,陆华均,陈梓睿,马骏,,True,5,858,Silver,,,+6(247),,+(54),+(41),,+7(179),,,-7,,+(77)
109,68,兰州大学,今晚来我床上打三国杀,曹家硕,沈天辰,张照博,马俊,,True,5,871,Silver,,,+(60),,+1(92),+3(97),,+3(264),,,-1,,+1(198)
110,,中国科学技术大学,氯化银,尹思源,何书宇,林绍棠,卢建良,,True,5,877,Silver,-4,,+5(279),,+(55),+(27),,-1,,,+2(270),,+(106)
111,69,湘潭大学,无名之辈,王兮,谭诚,吴凡雨,谢勇,,True,5,878,Silver,,,+2(234),,+1(91),+1(74),,+(273),,,-1,,+(126)
112,70,华东理工大学,飞向边界杯,傅正航,朱晨煊,胡观复,罗勇军,,True,5,880,Silver,,,+2(253),,+2(89),+(33),,+(242),,,-1,,+2(143)
113,71,南京农业大学,青山,顾慎之,戴昕宇,邵筠淇,车建华,,True,5,882,Silver,,,+2(264),,+(43),+3(50),,+3(195),,,,,+(170)
114,72,成都信息工程大学,冷焰,陈帅,袁铭远,王浩然,黄健,,True,5,896,Silver,,,+(249),,+1(101),+1(41),,-7,,,+1(287),,+(158)
115,,杭州电子科技大学,杭电4队,帅嘉洋,王麒润,刘翔,刘春英,,True,5,932,Silver,,,+6(298),,+1(75),+(51),,+1(231),,,,,+(117)
116,,南京理工大学,流明猫猫头,谢景帆,黄苏闽,郭思易,余立功,,True,5,938,Silver,,,+3(270),,+(32),+2(82),,+3(272),,,,,+(122)
117,73,上海科技大学,队名++;,陈籽安,何宗原,伍行,屠可伟,,True,5,948,Silver,,,+7(186),,+(45),+1(137),,-1,,,+(199),,+1(201)
118,,河海大学,三重积分,杨帆,蔡松廷,江晟东,张雪洁,,True,5,962,Silver,,,+5(256),,+(71),+(54),,+1(290),,,-1,,+(171)
,,华南农业大学,请下面的哥们吃榴莲pizza ↓,黄卓铭,何勤政,梁嘉俊,陈湘骥,,False,5,1010,,,,+5(188),,+3(91),+2(35),-2,-10,,,+1(296),,+(180)
,,齐齐哈尔大学,慕思雨辰,段圣宣,李德立,张煦,李浩,,False,5,1015,,,,-1,,+3(69),+(62),,+7(165),,,+(233),,+4(206)
119,,中国科学院大学,原神启动队,胡格致,唐睿,黄铮舸,李瑞,,True,5,1046,Silver,,,+8(193),,+2(40),+1(58),,+7(296),,,,,+(99)
120,74,北京化工大学,北极熊,彭天祺,陈昊然,熊家怡,刘勇,,True,5,1085,Silver,,,+2(195),,+(51),+(70),,+5(252),,,,,+4(297)
,,武汉外国语学校,雾岚联邦皇家空军地勤,朱梓辰,汪赛頔,杨子铭,李吴松,,False,5,1242,,,,+7(274),,+2(51),+(69),,+9(271),,,-5,,+(217)
121,75,哈尔滨工程大学,备用账号0721,蒋渡,金炜东,李昀轩,国林,,True,4,303,Silver,,-1,,,+(29),+(21),,+1(152),,,-2,,+(81)
122,76,河南大学,自由发挥,尤铭,李锦辉,魏文博,闫永航,,True,4,311,Silver,,,-1,,+(38),+(22),,-1,,,+1(176),,+(55)
123,,上海交通大学,华丽收场+,梁航宇,黄烨威,蒋天杭,俞勇,,True,4,316,Silver,,,+2(160),,+(19),+(38),,-1,,,-4,,+(59)
124,,重庆邮电大学,蓝桥杯汪之队,赵俊超,吴志煜,汪涛,雷大江,,True,4,330,Silver,,,+2(146),,+(37),+(42),,-1,,,,,+(65)
125,,华中科技大学,黄叶换秋色,张俊焕,黄子齐,徐烨,何琨,,True,4,377,Silver,,,-6,,+(71),+(57),-1,+1(198),,,,,+(31)
126,77,西南大学,SWU-Mygo,游斯惟,盛明睿,韩清泉,韩先锋,,True,4,378,Silver,,,-2,,+(39),+(69),,,,,+(105),,+(165)
,,华中师范大学,互联网搬砖的我怎么敢靠近打算竞的你,王彬宇,郭子寒,唐熙林,叶俊民,,False,4,386,,,,-3,,+1(55),+(26),,-14,,,+(176),,+(109)
127,,中国人民大学,三人行,孙安江,蔡松洋,马咏翔,汪云海,,True,4,393,Silver,,,+(143),,+1(44),+(65),,-2,,,,,+(121)
128,,北京邮电大学,LAA is ALL,林米乐,安奕轩,安澍,杨亚,,True,4,414,Silver,,,-2,,+(54),+(40),,-2,,,+(205),,+(115)
