Rank,School Rank,School,Team Name,Member1,Member2,Member3,Coach,Girl,Official,Solved,Penalty,Medal,A,B,C,D,E,F,G,H,I,J,K,L,M
14,,北京大学,交给你们了,温昊麟,吴蕴章,冯睿阳,张勤健,,True,6,709,Gold,-4,+(133),+(151),,,+2(92),+(191),,,,,+(24),+1(56)
15,13,四川大学,难题逆转小队,李名骕,杨轶涵,黄云垄,左劼,,True,6,713,Gold,,+(70),+1(113),,,+(98),-8,,,,+3(251),+(52),+(46)
16,14,西安电子科技大学,什么都不会也能参加ACM吗？,汤修齐,潘振,吴晨,李辉,,True,6,727,Gold,,+(118),+(147),,,+1(82),+1(232),-2,,,,+(36),+(70)
17,,清华大学,报名晚了,董亦骐,钟自厚,崔隽章,邬晓钧,,True,6,768,Gold,-2,+1(71),-4,-3,,+2(57),+5(125),,,,+5(194),+(33),+(25)
18,15,哈尔滨工业大学,W4p3r Fan Club,方智鉴,范嘉涵,孔敬德,赵文博,,True,6,771,Gold,,+(73),+2(127),,,+(177),+2(241),,,,,+(18),+(53)
19,16,吉林大学,砖打林鸡,陈鹏旭,王天泽,王宗凡,刘淼,,True,6,773,Gold,,+(117),+1(237),,,+(54),+2(222),,,,,+(21),+(60)
20,17,湘潭大学,海之霸,李子熙,魏志高,程书涵,谢勇,,True,6,783,Gold,-4,+(74),+1(170),,,+1(127),+(194),,,,-1,+(21),+4(75)
21,,哈尔滨工业大学,碧天伴行,张城玮,卢景行,田宇丰,赵文博,,True,6,799,Gold,,+(87),+(162),,,+1(125),+(212),,,,,+(19),+4(92)
22,,南方科技大学,南方科技大学-布尔诺,江博成,王振宇,王泰翔,唐博,,True,6,812,Gold,,+(23),+2(125),,,+(134),+3(269),,,,,+(35),+3(65)
23,18,河海大学,我的acm铁牌物语果然有问题,付宏磊,朱庆刚,林桁,张雪洁,,True,6,839,Gold,,+1(106),+1(164),,,+(49),+1(274),,,,-1,+(46),+1(118)
24,19,华东师范大学,东方homo馆,漆宇祥,范晨阳,余东桦,杜育根,,True,6,857,Gold,,+(103),+1(95),,,+(139),+(229),,,,-6,+(37),+4(150)
25,20,香港科技大学广州,扎古扎古，哥哥连A题都过不掉嘛,王向前,储文皓,罗浩,熊辉,,True,6,877,Gold,,+(61),+1(130),,,+1(120),-2,,,,+5(293),+1(14),+2(57)
26,,浙江大学,普罗旺斯,潘伦可,黄钰,邹宇涵,王灿,,True,6,940,Gold,,+(109),+(266),-1,,+(123),-5,,,,+1(187),+3(57),+4(37)
27,21,湖南师范大学,栀晓,唐熙林,魏佳蕾,杨泽旭,罗迅,,True,6,969,Gold,-1,+(116),+3(264),,,+(125),+(297),,,,,+(25),+(80)
28,22,哈尔滨工业大学（深圳）,潜水小怪,孙宇开,羊柯伍,梁彬,李穆,,True,6,974,Gold,-6,+(146),+1(71),,,+1(67),+3(263),,,,,+(14),+9(130)
29,23,山东科技大学,柏林号,岳立冬,张一炜,徐熙睿,吴振寰,,True,6,1029,Silver,,+3(174),+3(143),,,+(236),+(266),,,,,+(15),+(72)
30,24,哈尔滨工业大学（威海）,哦不对不队,龙禺辰,魏贺鹏,胡明聪,董开坤,,True,6,1082,Silver,-3,+(156),+(205),,,+(127),+(233),-1,,,,+(34),+9(144)
31,25,西安交通大学,事已至此，先炸评测机吧,封鸿焱,王君睿,姜宇骋,王龙翔,,True,6,1302,Silver,-1,+(114),+2(158),,,+(201),+9(278),,,,,+(22),+10(106)
32,26,中国科学技术大学,摸鱼之魂热血传奇,温家睿,林度,陈凌峰,孙广中,,True,6,1321,Silver,,+1(89),+5(224),,,+3(146),+3(274),,,,,+1(35),+9(110)
33,27,苏州大学,在郑州寻找金牌是不是搞错了什么,王宇轩,韩则进,肖锦嗣,朱晓旭,,True,5,403,Silver,,+(99),+(146),,,+(62),-7,,,,,+1(39),+(35)
34,28,南京理工大学,帮帮我，鲍汁锅先生,何平,彭锐政,陈静波,余立功,,True,5,405,Silver,,+(106),+2(116),,,+(66),-3,,,,-1,+(29),+(47)
35,29,北京理工大学,大香蕉的感觉不奇妙,王翔宇,叶子宁,戴睿,林永钢,,True,5,409,Silver,,+1(58),+1(145),,,+1(92),-4,,,,,+(16),+(34)
36,30,哈尔滨理工大学,哈理工11队ZZ,王令开,王开纪,李晶洋,金恩海,,True,5,445,Silver,,+(75),+(172),,,+(91),,,,,,+1(40),+(45)
37,31,广东工业大学,jump！！！！,林俊耿,杨子弘,肖能翔,孙宣东,,True,5,462,Silver,,+(70),+1(142),,,+1(84),-27,,,,,+(14),+(110)
38,32,华中科技大学,和平讨论不带节奏,聂卓然,杨家祯,冯育硕,何琨,,True,5,490,Silver,,+(26),+(142),-2,,+(104),-6,,,,,+1(18),+5(79)
,,北京航空航天大学,苍响,钟梓皓,伍俊洁,杨振炜,钟梓皓,,False,5,510,,,+1(129),+(143),,,+(148),-16,,,,,+(19),+(49)
39,33,华南理工大学,打xcpc不喊我,吕浩天,徐睿,梁立州,冼楚华,,True,5,545,Silver,,+1(96),-3,,,+(82),+1(258),,,,,+(29),+(39)
40,,北京大学,不是 很菜,王晟帆,陈益磊,林思旭,张勤健,,True,5,548,Silver,,+(101),+(138),,,+(87),-1,,,,,+(22),+4(118)
41,34,同济大学,仙银,郎若谷,高胜寒,李堂辉,叶晨,,True,5,552,Silver,,+(52),+(138),,,+(103),-11,,,,,+(17),+3(180)
42,35,杭州电子科技大学信息工程学院,无尽的风之轨迹,杨鑫,尹凯乐,周越,李钧,,True,5,553,Silver,,+1(125),+1(154),,,+(80),-9,,,,,+1(54),+2(37)
43,36,福州大学,重返未来,游世伟,蔡长波,王子豪,傅仰耿,,True,5,556,Silver,,+1(88),+2(143),,,+(54),-13,,,,,+(18),+4(110)
44,,同济大学,登神长阶,张翔,林鑫宇,王琨瑀,叶晨,,True,5,557,Silver,,+(123),+2(239),,,+(76),,,,,,+(35),+(41)
45,,清华大学,天宫抛物,孙乐然,何珈玮,陈卓裕,邬晓钧,,True,5,564,Silver,,+(54),+(215),,,+(125),-3,,,,,+1(10),+2(98)
46,37,上海理工大学,蔡光,董柯演,张皓宇,吴佳霖,周春樵,,True,5,578,Silver,,+(87),+3(248),,,+(116),-34,,,,,+(7),+(59)
47,38,东南大学,西西弗斯,刘一鸣,何辰玮,王俊迪,倪庆剑,,True,5,580,Silver,,+(108),+(150),,,+(71),-5,,,,,+3(37),+1(132)
48,,哈尔滨工业大学,风灵玉秀,陈云龙,金智威,郭昕旸,赵文博,,True,5,623,Silver,-1,+(102),+2(296),,,+(86),-4,,,,,+(31),+1(47)
49,39,上海师范大学,你用着二次元头像说我是二次元？,林彬,王刚,李至峰,潘建国,,True,5,645,Silver,,+(130),+(258),,,+(64),-7,,,,,+(14),+3(117)
50,,湘潭大学,horizon,欧鹏夫,曾鸿文,贺正高,谢勇,,True,5,649,Silver,,+(152),+6(215),,,+(52),,,,,-1,+(31),+(77)
51,40,上海交通大学,凌晨烈日晖光,柳烨,秦一苇,郝尚诚,俞勇,,True,5,650,Silver,-1,+(76),+(134),,,+2(176),-7,,,,,+1(20),+4(102)
52,41,山东大学,我们无法只是普通朋友,程前,许蕴朴,吴浩明,鹿旭东,,True,5,654,Silver,,+(42),+1(230),,,+1(110),-1,,,,,+(25),+3(144)
53,42,浙江理工大学,小喷菇懒得喷,干佳立,余首荣,姜楠,叶海荣,,True,5,654,Silver,-1,+(75),+(241),,,+(159),,,,,,+(12),+2(125)
54,,浙江理工大学,马拉车算法算车拉马,姚仁杰,汤丰玮,卢一鸣,叶海荣,,True,5,656,Silver,,+(147),+(212),,,+(103),-6,,,,,+2(52),+(99)
55,,南方科技大学,南方科技大学-摩拉维亚,刘睿涵,王海粼,李佳霖,唐博,,True,5,659,Silver,-1,+(154),+1(245),,,+1(111),,,,,,+(27),+1(60)
56,,吉林大学,東雲端,孔泉智,徐梓博,席乐媛,李强,,True,5,663,Silver,,+(129),+(142),,,+(45),-5,,,,,+(18),+7(187)
57,43,兰州大学,重生之这一世我要考上兰大计算机,马良,沈天辰,吕澎,马俊,,True,5,670,Silver,,+1(195),+(191),,,+(124),-1,,,,,+(39),+(99)
58,,北京理工大学,存在证明的自动机械,钟星宇,金典,黄冠泽,林永钢,,True,5,695,Silver,,+1(73),+(223),,,+1(165),,,,,,+1(42),+(130)
59,44,中国传媒大学,一刻也没有为TLE哀悼，立刻赶往战场的是,陈旻庚,叶阳,朱霁,杨丽芳,,True,5,702,Silver,,+(132),+(34),,,+(151),,,,,,+(42),+6(222)
60,,杭州电子科技大学,2024杭电3队,闻人雨泽,傅景康,周靖凯,徐恩友,,True,5,718,Silver,,+1(90),+2(288),,,+1(74),-4,,,,,+(25),+3(98)
61,45,上海科技大学,耐撞王：牢然,居然,王旻昊,李建昊,屠可伟,,True,5,727,Silver,,+(112),+1(192),,,+3(184),,,,,,+1(50),+1(67)
62,,浙江工业大学,今亦求金,周泳良,闵士轩,罗一鸣,侯向辉,,True,5,751,Silver,,+1(189),+(164),,,+(118),,,,,,+1(27),+1(191)
63,46,长沙理工大学,流萤,沈彬宇,陈师贤,赵翰熙,邓广慧,,True,5,754,Silver,,+(70),+(244),,,+(248),,-7,,,,+2(27),+2(83)
64,,中山大学,中山大学_不难发现这很队,陈浩贤,何亮,杨立伟,林瀚,,True,5,763,Silver,,+1(113),-1,,,+1(62),+1(206),,,,,+(17),+7(163)
65,,西安电子科技大学,喵亦或鱼,谢睿杰,冯子诚,文童宇,杨力,,True,5,770,Silver,,+1(171),+(203),,,+(134),,,,,,+(42),+4(118)
66,47,复旦大学,重生之塔菲先别急喵,谢锦树,张勖扬,柯炳屹,孙未未,,True,5,770,Silver,,+(139),-1,,,+(30),+6(292),,,,,+(48),+2(98)
67,,复旦大学,无限螺旋,刘浩然,丁以恒,郭颖,孙未未,,True,5,776,Silver,,+(91),+3(273),,,+1(100),,,,,,+(30),+3(140)
68,48,中国科学院大学,啥,石曜铭,吕安哲,尤俊翔,孙晓明,,True,5,776,Silver,,+2(120),-2,,,+2(129),+3(276),,,,,+(21),+1(69)
69,,东北大学,东北大学_瑟尼欧里斯,王涵聪,王啸烽,陈增杰,冷芳玲,,True,5,780,Silver,,+(158),+(250),,,+1(133),-4,,,,,+1(27),+4(88)
70,,同济大学,君与构造与构造之恋,李烨,鲁浩宇,杜宇轩,叶晨,,True,5,788,Silver,,+(54),+(166),,,+(136),-13,,,,,+(34),+7(257)
71,49,北京邮电大学,好好想想,司睿洋,尹昱钦,张泽文,徐鹏,,True,5,800,Silver,,+(154),+(181),,,+1(157),-19,,,,,+(32),+3(194)
72,50,武汉理工大学,机械降神,朱振傲,侯哲昊,孙力为,赵冬冬,,True,5,802,Silver,,+2(143),+(253),,,+2(87),-4,,,,-1,+(33),+2(164)
73,,北京邮电大学,堂吉诃德,卢安来,王冀恒,管庆涵,徐鹏,,True,5,804,Silver,,+(170),+1(253),,,+1(144),-2,,,,,+1(40),+3(76)
74,51,重庆大学,WA的速度是每秒五十次,喻言,周骁坤,杨展途,李佳,,True,5,805,Silver,,+(66),+2(288),-1,,+(120),,,,,,+1(64),+3(146)
75,52,浙江万里学院,MikuFans,侯睿远,赵之钰,竺夏,杜晨杰,,True,5,808,Silver,,+(221),+(241),,,+2(162),-4,,,,,+(57),+1(64)
76,53,福建理工大学,猿农舟,郑晟睿,林舜华,陈鹏,许雪林,,True,5,811,Silver,,+(83),+(178),,,+(116),-2,,,,,+(18),+9(233)
77,,电子科技大学,UESTC_xxx,吴峻锋,蔡少政,吴宇环,吴磊,,True,5,846,Silver,,+1(64),+3(243),,,+1(130),,,,,,+(24),+6(162)
78,54,浙江师范大学,干翻别人队,赵欣雨,汪暄暄,陈佳宜,邱晟,,True,5,859,Silver,,+1(150),+(260),,,+1(177),-2,,,,,+(32),+(198)
79,,北京航空航天大学,fumofumo,段岳辰,张子昱,任一杰,宋友,,True,5,866,Silver,,+(75),+8(282),,,+(134),,,,,,+(58),+3(94)
80,55,武汉科技大学,RELX悦刻幻影PRO,孙煜恒,朱俊杰,万家梁,李顺新,,True,5,874,Silver,,+(208),+(280),,,+1(155),,,,,,+(31),+(178)
81,56,华北水利水电大学,对WA使用无懈可击,刘桐,张毅,黄鹏基,李素萍,,True,5,879,Silver,,+1(100),+(275),,,+(149),,,,,,+(81),+1(232)
82,,广东工业大学,qwq,廖家健,冯天翔,欧俊希,孙宣东,,True,5,882,Silver,,+1(253),+2(293),,,+(128),,,,,,+(24),+1(102)
83,57,南京信息工程大学,北风沧海群山恸,刘一鸣,刘阳元,曹煜珑,潘锦基,,True,5,886,Silver,,+1(119),+3(269),,,+3(222),,,,,-1,+(25),+2(69)
84,58,国防科技大学,青铜时代号,李泽锴,王荣航,刘宇林,张元良,,True,5,890,Bronze,,+(222),+(188),,,+2(157),-6,,,,,+(40),+4(161)
85,59,东华大学,不可视境界线,刘青山,杨韵清,金浩帆,黄永锋,,True,5,892,Bronze,,+6(249),+(52),,,+2(186),-1,,,,,+(35),+3(150)
86,60,湖南文理学院,五小时战神,张乐阳,程漠,洪响,屠添翼,,True,5,897,Bronze,,+(107),,,,+1(220),+2(287),,,,,+1(42),+2(118)
87,61,中南大学,"写都写了,交一发",周学恒,刘润田,刘鸣晓,陈再良,,True,5,910,Bronze,,+2(120),+(267),,,+1(206),,,,,,+2(55),+1(140)
88,,东北大学,东北大学_好果汁,刘格显,房田峰,贺康,刘小锋,,True,5,948,Bronze,,+1(208),+(276),,,+2(188),,,,,,+(53),+1(141)
,,电子科技大学,UESTC_PenaltyAutomaton,吕东阳,傅若山,邹子成,杨鹏,,False,5,968,,,+6(175),+(224),,,+1(147),,,,,,+1(74),+4(106)
89,,复旦大学,启发式优化,黄悦源,邹丰羽,沈高畅,孙未未,,True,5,978,Bronze,,+1(152),+2(187),,,+(81),-11,,,,,+1(35),+14(160)
90,62,西北农林科技大学,不会起名,蔡祺峰,范中博,韩邦远,耿耀君,,True,5,983,Bronze,,+(109),+(243),,,+(279),,,,,,+2(117),+3(132)
91,,南京理工大学,太空猫猫头,陈宇航,许廷阳,谭清海,余立功,,True,5,1025,Bronze,,+1(182),+(278),,,+(246),-1,,,,,+(50),+3(188)
92,63,南开大学,amadeus_,姚知言,陈伯远,黄尚扬,刘晓光,,True,5,1053,Bronze,,+1(172),+(293),,,+2(189),,,,,,+2(74),+1(202)
93,,华南理工大学,队名,黄烁韩,柯谱,邹明序,冼楚华,,True,5,1066,Bronze,-1,+(147),+(267),,,+(195),,,,,,+1(39),+8(236)
94,64,福建师范大学,夜幕降临,夏子洋,柯培垚,林骅,肖如良,,True,5,1107,Bronze,,+1(187),+4(297),,,+4(234),,,,,,+(29),+3(118)
95,65,南京邮电大学,天使重构,胡乐安,崔晨曦,赵聿祺,陈志,,True,5,1118,Bronze,,+2(201),+2(263),,,+(69),,,,,,+4(41),+6(261)
96,66,东北师范大学,巴别塔,项赞宇,齐进帅,贺金龙,王艺源,,True,5,1119,Bronze,,+(213),+(299),-1,,+4(268),,,,,,+1(46),+3(130)
97,67,安徽大学,众梦之聚,许钧剑,刘圆博,龙源徽,范存航,,True,5,1256,Bronze,,+1(155),+6(291),,,+3(201),,,,,,+2(36),+6(211)
98,,中山大学,中山大学_破空之势,张温楷,游少濠,李景楠,万海,,True,5,1316,Bronze,,+(220),+(241),,,+(84),-2,,,,,+2(59),+20(271)
99,,北京航空航天大学,老ACMer烧烤,廖鹏飞,陈睿正,闫佳豪,宋友,,True,4,360,Bronze,,+2(125),-4,,,+(52),-3,,,,,+(23),+1(98)
100,68,深圳大学,秋秋你给我块金牌吧，我什么都绘做的,王荟斐,蔡子健,邹瀚泓,秦建斌,,True,4,361,Bronze,,+1(68),-3,,,+1(163),-7,,,,,+(28),+1(41)
101,,南京邮电大学,说的道莉,王普立,李永鑫,陈昊泽,陈志,,True,4,380,Bronze,,+(53),-7,,,+(106),,,,,,+2(26),+(154)
102,69,江西财经大学,她还爱着我对不队,王玛琪,黄亦诚,石翰林,骆斯文,,True,4,389,Bronze,,+(78),-5,,,+(74),,,,,,+(28),+1(188)
103,70,北京交通大学,白夜追风,殷澄宇,陈可致,杨展宇,黄华,,True,4,401,Bronze,,+3(185),-7,,,+(44),,,,,,+1(27),+(63)
104,71,湖南城市学院,LOVE 2000,陆昌坤,王钦荣,杨港宇,廖枝平,,True,4,414,Bronze,,+(102),-3,,,+(60),,,,,,+(17),+3(173)
105,72,中国计量大学,"兄弟,我想拿牌",陈忠鹏,陈家齐,陈敏,闻育,,True,4,424,Bronze,,+(79),,,,+(149),,,,,,+(31),+(162)
106,73,西南大学,AutoC++,徐畅,傅祥斌,蒋天逸,韩先锋,,True,4,424,Bronze,,+(50),-3,,,+(172),,,,,,+(19),+3(123)
107,74,武汉工程大学,深藏blue2.0,王尔强,白雨龙,郭翰良,陈灯,,True,4,435,Bronze,,+1(115),,,,+1(81),,,,,,+(14),+2(144)
108,,东华大学,陈晓剑舞,郭旭阳,孙逸凡,杨文杰,黄永锋,,True,4,441,Bronze,,+(137),-1,,,+(182),-1,,,,,+(47),+(73)
109,,深圳大学,蓝桥杯深圳总部,张少南,马午寅,陈洋琛,秦建斌,,True,4,451,Bronze,,+(45),-3,,,+(167),,,,,,+1(61),+1(136)
110,,浙江工业大学,我们必须想像他们是幸福的,谢宇韬,郭正楠,谢子杰,王春平,,True,4,454,Bronze,,+(212),-1,,,+(94),,,,,,+(27),+1(99)
111,75,湖南科技大学,万万大宝贝,万佳文,文帅,李中钰,陈燕晖,,True,4,456,Bronze,,+(113),,,,+(188),,,,,,+(30),+(124)
112,,中南大学,大鸟 zig zig zag,高雨涵,朱天乐,文启智,陈再良,,True,4,460,Bronze,,+(117),-8,,,+(137),-1,,,,,+2(56),+1(89)
113,76,东北大学秦皇岛分校,灵感大王，限时返场,张昱东,张裕博,董淑睿,王和兴,,True,4,464,Bronze,,+(151),,,,+1(105),,,,,,+1(29),+1(117)
114,77,杭州师范大学,再想想特判？,周奕,戴子晟,江宇帆,单振宇,,True,4,481,Bronze,,+(135),-3,,,+(93),-1,,,,,+(23),+2(188)
115,,电子科技大学,UESTC_老东西,王振波,常铭,郑力文,汪小平,,True,4,485,Bronze,,+(167),-1,,,+1(196),-1,,,,,+(24),+(76)
116,78,齐鲁工业大学,还没到六点，早安你个头,国展源,张宸维,杨梓睿,鹿文鹏,,True,4,508,Bronze,,+1(128),+(210),,,+1(51),,,,,,+(78),
117,,浙江师范大学,五金店,童培峻,余健原,李羿辰,宋炯,,True,4,524,Bronze,,+1(193),,,,+(175),,,,,,+(20),+(114)
118,,武汉理工大学,空置幻想,李晨,李意峰,俞烨宸,饶文碧,,True,4,530,Bronze,,+(92),-2,,,+(153),,,,,,+1(34),+3(169)
119,,安徽大学,嗷呜大肥鸭嘎嘎嘎,桑浩翔,胡明道,周礼阳,范存航,,True,4,541,Bronze,,+(60),,,,+(153),,,,,,+(25),+5(201)
120,79,河南大学,狗不理包子,尤铭,胡逢彬,孙小文,王震,,True,4,543,Bronze,,+(180),-3,,,+(108),,,,,,+(16),+5(137)
121,80,中国地质大学（北京）,虚空之上,许桥飞,夏冬,陈俊豪,夏军宝,,True,4,552,Bronze,,+2(123),,,,+(86),,,,,,+(49),+3(193)
122,81,江西理工大学,初始之音，响彻未来,简政,司佩东,张宇凡,管希东,,True,4,569,Bronze,-1,+(63),,,,+(169),,,,,,+(32),+6(184)
123,82,中国矿业大学,MineGPT5.0,李岘,高宏智,龚子贤,毕方明,,True,4,576,Bronze,,+3(214),,-1,,+(168),,,,,,+(44),+1(69)
124,,杭州电子科技大学,2024杭电5队,许思杰,范宇航,蔡炜权,夏一行,,True,4,577,Bronze,,+(135),-3,,,+(82),-4,,,,,+2(33),+4(206)
,,郑州外国语学校,正确输出N0错误输出YE5,刘雨杭,杨皓铭,张浩然,陈洋,,False,4,579,,,+1(56),,,,+(173),,,,,,+5(94),+(135)
125,83,广东工业大学揭阳校区,彼岸之约,黄浩天,陈煜祺,向宇飞,李泓澍,,True,4,587,Bronze,,+2(161),-2,,,+(209),,,,,,+(38),+1(117)
126,,华南理工大学,Fast Fast TLE,吴挺宇,吴尚鸿,甘景贤,林连南,,True,4,591,Bronze,-1,+(98),-1,,,+4(252),,,,,,+(50),+(110)
127,84,天津仁爱学院,梦幻小丑,李安磊,方思源,熊雨荻,冉娟,,True,4,595,Bronze,,+(36),,,,+2(201),,,,,,+(49),+2(228)
128,85,哈尔滨工程大学,随风飘游于阳炎热浪,叶凯鹏,李简平,王亦凡,国林,,True,4,599,Bronze,,+1(70),-2,,,+(108),,,,,,+(32),+7(227)
129,86,南昌大学,雪月花,何超,胡书惠,满曜嘉,于海雯,,True,4,602,Bronze,-1,+2(137),-4,,,+(163),,,,,,+(33),+(227)
130,,华东师范大学,河东食堂转生队,沈崇焕,刘俊毅,刘昕东,杜育根,,True,4,603,Bronze,,+(100),-2,,,+(242),,,,,,+(22),+6(118)
131,87,西北工业大学,小甜甜,邹嘉豪,李可期,钟涛宇,刘君瑞,,True,4,604,Bronze,,+2(180),-2,,,+2(152),,,,,,+(69),+3(60)
132,88,浙江育英职业技术学院,育英七队,张杨晨昱,徐诚翰,陈华鹏,张驰,,True,4,609,Bronze,-3,+(94),-2,,,+(164),,,,,,+(25),+5(223)
133,,北京交通大学,世纪难题,周一鸣,孙宁,邬健翔,许华婷,,True,4,614,Bronze,,+3(156),,,,+(230),,,,,,+1(44),+(102)
134,89,武汉纺织大学,我的青春AC物语果然没有恋爱,刘洋,裘贺宝,周黄灏,张自力,,True,4,621,Bronze,,+1(113),,,,+(169),,,,,,+1(51),+(246)
135,,南京信息工程大学,CF 灰名也有打铁梦,崔嘉豪,龚敏,余天成,宋彪,,True,4,624,Bronze,,+(135),-5,,,+2(282),,,,,,+(19),+(148)
136,90,北京师范大学,苹果狗,陈志锐,罗一粟,王儒斌,徐鹏飞,,True,4,626,Bronze,,+(159),-8,,,+4(242),,,,,,+2(69),+(35)
137,,哈尔滨工业大学（深圳）,这么出题是吧,蔡易轩,高俊垚,李潭啸,卢瑶,,True,4,632,Bronze,,+1(113),-1,,,+(145),-1,,,,,+(64),+3(230)
138,91,成都信息工程大学,可我始终不及你的冰冷,季璨,王熙岚,秦朝超,曾琼,,True,4,634,Bronze,,+1(101),,,,+(145),,,,,,+2(54),+4(193)
,,长春理工大学,我爱郑轻,郎震,姚祥辉,罗卫泽,王睿,,False,4,639,,-1,+1(163),-2,-1,-1,+(112),-1,-1,-1,-1,-1,+1(30),+4(213)
,,华南理工大学,散养走地鸡,张麟,王奕凯,陈祖榆,林连南,,False,4,645,,,+(158),,,,+2(132),,,,,,+2(64),+2(169)
139,92,厦门理工学院,灰名大猪猪,张子漠,黄鸿,唐旭,谢彦麒,,True,4,645,Bronze,,+2(201),-3,-2,,+1(183),,,,,,+(18),+1(161)
140,93,河南工业大学,ACM少年不会遇到敲代码学姐,陈兰锴,曹瑞峰,牛浩然,程立,,True,4,655,Bronze,,+(216),,,,+(137),,,,,,+(31),+2(229)
141,,华中科技大学,啊哈哈哈哈,孙航雨,邱卓珩,李嘉泽,何琨,,True,4,656,Bronze,,+2(225),-2,,,+2(92),,,,,,+(25),+3(172)
142,,福州大学,Wa?Wa也算时间哦,廖棋灿,吴羽晗,陈程忞,傅仰耿,,True,4,668,Bronze,,+(141),-8,,,+2(142),,,,,,+(17),+8(166)
143,,吉林大学,高玩派对,拱垲,袁英麒,吕浩然,郭东伟,,True,4,674,Bronze,,+2(225),-1,,,+2(211),,,,,,+(42),+1(94)
144,94,厦门大学,传奇援桌骑士0x0d00,蔡培,黄成选,刘之流,林文水,,True,4,685,Bronze,,+(151),,,,+(211),,,,,,+1(86),+3(155)
145,,山东大学,芝士队名,吴一豪,王政骁,王路阳,鹿旭东,,True,4,691,Bronze,,+(50),-9,,,+(182),,,,,,+(20),+8(277)
146,95,长沙学院,三脸懵逼,龚珊珊,罗宝升,曾令翔,黄娟,,True,4,692,Bronze,,+(163),,,,+1(151),,,,,,+2(51),+1(246)
147,96,大连海事大学,憧憬成为算法少女,何文韬,王金洋,鲍帅宇,曹志英,,True,4,713,Bronze,,+1(184),-1,,,+(273),,,,,,+1(55),+(161)
148,,苏州大学,队里有神，而且原神,顾天宇,原明清,张显荣,刘安,,True,4,714,Bronze,,+(111),-1,,,+3(220),,,,,,+(54),+1(248)
